SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20220702.xml,2022/07/16,2022/07/31,2022/07/27,2022/08/01,FH11114,111年高級中等學校實施計畫之無線網路基地台(AP)建置財物採購案,臺北市芳和實驗中學,106臺北市大安區臥龍街170號,劉宏恭,(02)27321961分機506,公開取得電子報價單,財物類,最低標,400000,仕揚科技股份有限公司,104臺北市中山區中山區松江路206號,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/28,2022/08/03,OUK11116,111年度購置網路設備、防火牆續約及防毒軟體續約案,高雄市立空中大學,812高雄市小港區大業北路436號,鐘正郎(招標)，鄭原平(履約),"(07)8012008分機1122,1507",公開取得報價單或企劃書,財物類,最低標,358890,維遠資訊股份有限公司,803高雄市鹽埕區五福四路292號9樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/29,2022/08/01,1110703,111年度SketchUp Pro最新中文網路教育版軟體採購案,國立彰化高級商業職業學校,500彰化縣彰化市華陽里南郭路一段326號,孫嘉鴻,(04)7262623分機417,公開取得報價單或企劃書,財物類,最低標,299000,幾何資訊有限公司,708臺南市安平區平安里安平路500巷46號1樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/18,2022/07/19,111-4-1102,網路郵局系統應用軟體增修暨維護,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,林昭妤,(02)23921310分機2306,限制性招標(未經公開評選或公開徵求),勞務類,最低標,12050000,康和資訊系統股份有限公司,114臺北市內湖區瑞光路318號5樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/18,2022/07/18,NTA11121,111年度財政部優質酒類認證制度網路宣導採購案,財政部國庫署,116臺北市文山區羅斯福路六段142巷1號,劉秦豪,(02)23228372分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,895000,啟示廣告有限公司,106臺北市大安區光復南路260巷24號2樓、3樓、5樓,寰宇軒行股份有限公司
award_20220702.xml,2022/07/16,2022/07/31,2022/07/19,2022/07/21,111ECON33S1,111年度沙崙智慧綠能科學城網路推廣計畫服務案,臺南市政府經濟發展局,730臺南市新營區民治路36號,徐亞慈,(06)6322231分機6606,公開取得報價單或企劃書,勞務類,參考最有利標精神,950000,鑫流股份有限公司,116臺北市文山區羅斯福路6段12號2樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/19,2022/07/27,111IC352C3,嘉義縣政府111年度交通安全網路宣導案,嘉義縣政府,612嘉義縣太保市祥和一路東段1號,行銷科 陳明鍇,(05)3620123分機8140,公開取得報價單或企劃書,勞務類,參考最有利標精神,160000,創科廣告有限公司,104臺北市中山區復興北路420號14樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/22,2022/08/02,CNC11101,金門縣教育網路中心資訊安全管理系統(ISMS)建置輔導專案,金門縣政府,893金門縣金城鎮民生路60號,黃掀芸,(082)318823分機52126,公開取得報價單或企劃書,勞務類,參考最有利標精神,753388,博創資訊科技股份有限公司,429臺中市神岡區社口里民權一街56巷28號2樓,中華電信股份有限公司企業客戶分公司
award_20220702.xml,2022/07/16,2022/07/31,2022/07/25,2022/08/03,P1110311,法務部111年資安網路設備汰換整體委外案,法務部,100臺北市中正區重慶南路一段130號,郜晉萍,(02)21910189分機2624,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,11330000,凌群電腦股份有限公司,108臺北市萬華區峨眉街115號6樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/26,2022/07/26,111-0021203-024-2-6,彰化縣政網路行銷影片委託專業服務案,彰化縣政府,500彰化縣彰化市中山路二段416號,陳麗雯,(04)7531972分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,350000,天稜澄水媒體科技股份有限公司,221新北市汐止區大同路2段175號6樓之1,全國專業開發管理股份有限公司
award_20220702.xml,2022/07/16,2022/07/31,2022/07/28,2022/07/29,111-4-1124,網際網路自動櫃員機系統應用軟體增修暨維護服務,中華郵政股份有限公司,106臺北市大安區金山南路2段55號,吳婉妤,(02)23921310分機2385,限制性招標(未經公開評選或公開徵求),勞務類,最低標,16219040,網際威信股份有限公司,114臺北市內湖區港墘路200號7樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/28,2022/07/29,111A251,111-112年度網路資訊安全防護監控服務專案工作計畫,行政院環境保護署,100臺北市中正區中華路一段83號,賴祐淞 許惠琮,(02)23117722分機2347 2456,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,18700000,安碁資訊股份有限公司,110臺北市信義區忠孝東路4段563號8樓,
award_20220702.xml,2022/07/16,2022/07/31,2022/07/28,2022/08/10,1110602A,111-113年「資安監控中心建置案」,文化部,242新北市新莊區中平路439號南棟13樓,陳弈州,(02)85126671分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,21900000,中華資安國際股份有限公司,106臺北市大安區信義路4段88號8樓,數聯資安股份有限公司
award_20220702.xml,2022/07/16,2022/07/31,2022/07/29,2022/08/04,S111-01-10,111年主題館暨山海步道自主行動導覽系統新增功能與資安檢測,國立海洋科技博物館,202基隆市中正區北寧路367號,秘書室吳先生,(02)24696000分機1016,公開取得報價單或企劃書,勞務類,參考最有利標精神,580000,旭聯科技股份有限公司,104臺北市中山區建國北路2段137號6樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/11,2022/08/11,WD1100072,111年度偏遠地區學校及非山非市學校(非原住民學校)設施設備計畫-網路線路建置設備工程,彰化縣芬園鄉文德國民小學,502彰化縣芬園鄉大竹村大彰路一段617號,林宏建,(04)8590012分機130,公開取得報價單或企劃書,工程類,參考最有利標精神,281500,興昇資訊有限公司,510彰化縣員林市和平東街100號1樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/01,2022/08/02,1112001,中小學數位學習精進方案-無線網路基地台(AP)建置採購,臺北市私立東方高級工商職業學校,106臺北市大安區信義路四段186巷8號,杜至善,(02)27554616分機199,公開取得報價單或企劃書,財物類,最低標,398000,仕揚科技股份有限公司,104臺北市中山區松江路206號4樓之6,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/02,2022/08/10,1110726,111學年度校園網路核心交換器採購案,臺北市私立景文高級中學,116臺北市文山區台北市文山區保儀路一二七號,張瑞貞,(02)29390310分機312,公開取得報價單或企劃書,財物類,最低標,528000,新碩資訊股份有限公司,106臺北市大安區金華街239之4號3樓,惟新科技股份有限公司
award_20220801.xml,2022/08/01,2022/08/15,2022/08/02,2022/08/10,11122,111年無線網路資訊設備採購案,臺中市立豐原高級中等學校,420臺中市豐原區水源路150號,沈組長,(04)25290381分機1311,公開取得報價單或企劃書,財物類,最低標,422750,中揚資訊股份有限公司,407臺中市西屯區福和里福安五街29號,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/02,2022/08/03,111-01-125,生醫卓群大樓無線網路及線路建置壹式,國立成功大學,701臺南市東區大學路1號,張哲文,(06)2757575分機50572,公開招標,財物類,最低標,17280000,新加坡商網達先進科技有限公司台灣分公司,700臺南市中西區民生路二段307號18樓之2,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/03,2022/08/15,111-1110005709,資安暨個資輔導案,嘉藥學校財團法人嘉南藥理大學,717臺南市仁德區二仁路一段60號,李燕惠,(06)2664911分機1304,公開取得報價單或企劃書,財物類,最低標,750000,德欣寰宇科技股份有限公司,100臺北市中正區新生南路1段50號5樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/03,2022/08/24,TFG111-24-1,光復樓網路交換器採購案,臺北市立第一女子高級中學,100臺北市中正區重慶南路一段一六五號臺北市立第一女子高級中學,劉家宏,(02)23820484分機620,公開取得報價單或企劃書,財物類,最低標,179000,德耀資訊有限公司,247新北市蘆洲區永樂里永樂街92號,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/03,2022/08/10,KP11109N01,「無線網路基地台建置」財物採購案,臺北市私立開平餐飲職業學校,106臺北市大安區復興南路2段148巷24號,莊兆祥,(02)27556939分機373,公開取得報價單或企劃書,財物類,參考最有利標精神,830000,翊顥科技股份有限公司,241新北市三重區大智街34號,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/03,2022/08/09,YL1110716P,網路監控對講及偵測系統採購案,臺北榮民總醫院玉里分院,981花蓮縣玉里鎮新興街91號,賴勇志,(03)8883141分機3042,公開取得報價單或企劃書,財物類,最低標,170000,瑞成通信有限公司,970花蓮縣花蓮市新港街70-1號1樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/04,2022/08/05,T-111171,校園公共區無線網路防護設備 1 台,國立清華大學,30001新竹市東區新竹市光復路2段101號,張淑銀,(03)5715131分機35302,公開取得報價單或企劃書,財物類,最低標,890000,擎昊科技股份有限公司,302新竹縣竹北市北崙里縣政九路147號5樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/05,2022/08/08,soles11104,臺南市松林國小校園安全及電信網路系統採購,臺南市西港區松林國民小學,723臺南市西港區檨林里39-1號,王健銘,(06)7952205分機13,公開取得報價單或企劃書,財物類,參考最有利標精神,711510,瑞漢資訊科技有限公司,701臺南市東區大智里崇善路890號1樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/09,2022/08/11,2251100024,銅門轄區電話數位網路交換機採購帶安裝乙台,台灣電力股份有限公司東部發電廠,970花蓮縣花蓮市自由街136號,賴彥霖,(03)8350161分機396,公開取得報價單或企劃書,財物類,最低標,276150,嘉德工程行,970花蓮縣花蓮市民政里中美10街81號1樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/10,2022/08/15,111U-102L,高速網路交換器2台,國立中央大學,320桃園市中壢區中大路300號,劉寶琳,(03)4227151分機57371,公開取得報價單或企劃書,財物類,最低標,489900,渥達數位股份有限公司,114臺北市內湖區陽光街345巷12號4樓,大同世界科技股份有限公司
award_20220801.xml,2022/08/01,2022/08/15,2022/08/10,2022/08/10,HA111072701,111年度衛生所網路佈線採購案,花蓮縣衛生局,970花蓮縣花蓮市新興路200號,陳彥彰,(03)8227141分機395,公開取得報價單或企劃書,財物類,最低標,937760,成朋電腦有限公司,970花蓮縣花蓮市國富里46鄰中山路673號1樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/10,2022/08/10,CT-111025,圖書館乙太網路供電交換器一式,國立中興大學,402臺中市南區興大路145號,柯先生,(04)22840677分機66,公開取得電子報價單,財物類,最低標,570000,旭鴻資通股份有限公司,402臺中市南區忠明南路760號38樓A2,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/10,2022/08/10,1111B014,機架式網路儲存伺服器乙台,國立臺灣大學,106臺北市大安區羅斯福路4段1號,總務組購運股,(02)23123456分機262198,公開取得報價單或企劃書,財物類,最低標,360000,山誠科技有限公司,30001新竹市東區仙水里光復路一段485巷6弄27號3樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/11,2022/08/11,111K003,職員宿舍網路汰舊暨新增作業,國立中山大學,804高雄市鼓山區蓮海路70號,李昱,(07)5252000分機2354,公開取得報價單或企劃書,財物類,參考最有利標精神,543000,海川科技有限公司,807高雄市三民區黃興路22號1樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/15,2022/08/17,11101,「推動中小學數位學習精進方案」111年高級中學學校實施計畫之無線網路基地台建置,臺北市私立衛理女子高級中學,111臺北市士林區至善路二段321號,李曉芬,(02)28411487分機154,公開取得報價單或企劃書,財物類,參考最有利標精神,787500,東宜資訊股份有限公司,110臺北市信義區光復南路495號3樓、3樓之1,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/01,2022/08/24,1110727,「e起學族語」網路平台建置勞務採購案,新北市蘆洲區仁愛國民小學,247新北市蘆洲區民族路四八八號,陳怡絢,(02)22838815分機831,公開取得報價單或企劃書,勞務類,參考最有利標精神,120000,德昌印刷廠股份有限公司,807高雄市三民區大昌一路345號,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/02,2022/08/09,111-C047,111年網站系統功能維運及資安建置採購案,國立臺中教育大學,403臺中市西區民生路140號,蔡芷菱,(04)22183197分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,205000,禾太國際有限公司,407臺中市西屯區大鵬里文心路三段241號9樓之10,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/02,2022/08/02,1110707A,111年無線網路設備維護,衛生福利部旗山醫院,842高雄市旗山區中學路60號,黃子涓,(07)6613811分機5352,公開取得報價單或企劃書,勞務類,最低標,600000,凌群電腦股份有限公司台中分公司,404臺中市北區中清路一段370號11樓、12樓及372號11樓、12樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/02,2022/08/03,C11109,111年度雲林縣教育網路中心導入「 ISO27001資訊安全管理系統(ISMS)服務勞務採購,雲林縣斗六市鎮南國民小學,640雲林縣斗六市社口里南揚街60號,陳政偉,(05)6341109分機046,公開取得報價單或企劃書,勞務類,參考最有利標精神,820000,創逸科技服務有限公司,802高雄市苓雅區中正二路30號15樓,優士國際聯合顧問有限公司
award_20220801.xml,2022/08/01,2022/08/15,2022/08/02,2022/09/14,RP11027,屏東(大武)分院點對點光纖網路兩年租用案,高雄榮民總醫院,813高雄市左營區大中一路386號,黃郁倩,(07)3422121分機75127,公開取得報價單或企劃書,勞務類,最低標,386400,台灣固網股份有限公司,106臺北市大安區敦化南路1段111號4樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/04,2022/08/04,U111234,臺北榮總行動就醫服務App資安檢測採購,臺北榮民總醫院,112臺北市北投區石牌路2段201號,周南辰,(02)28757150分機,公開取得報價單或企劃書,勞務類,最低標,117000,安華聯網科技股份有限公司,231新北市新店區北新路3段207之2號6樓,鑒真數位有限公司
award_20220801.xml,2022/08/01,2022/08/15,2022/08/08,2022/08/17,111D24,111年「公衛資訊系統暨偏鄉巡迴醫療點資通網路相關設備維修及零件耗材更換」採購案,臺中市政府衛生局,420臺中市豐原區中興路136號,游庭瑄,(04)25265394分機5322,公開取得報價單或企劃書,勞務類,最低標,697500,中揚資訊股份有限公司,407臺中市西屯區福和里福安五街29號,菁智科技股份有限公司
award_20220801.xml,2022/08/01,2022/08/15,2022/08/08,2022/08/10,TY111B028,111年度受益農民大會資料彙整、報到系統設計、各項資訊設備及網路租借,行政院農業委員會農田水利署,320桃園市中壢區青埔路二段139號,需求單位:管理組林俊翰; 採購:總務組許宸瑋#5128,(03)2875420分機3136,公開取得報價單或企劃書,勞務類,參考最有利標精神,950000,財團法人農業工程研究中心,320桃園市中壢區中園路196-1號,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/09,2022/08/12,CH11008L544,資安災害復原課程教育訓練案,國防部,104臺北市中山區北安路409號,徐小姐,(02)85099473分機,公開取得報價單或企劃書,勞務類,最低標,865000,精誠資訊股份有限公司復興分公司,105臺北市松山區復興北路99號12樓、13樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/10,2022/08/10,111050f,2022年度苗栗縣休閒農業網路行銷案,苗栗縣政府,360苗栗縣苗栗市縣府路100號,何昕荃,(037)559805分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,485000,典珀有限公司,106臺北市大安區忠孝東路4段170巷6弄2號7樓,憶瀞企業社
award_20220801.xml,2022/08/01,2022/08/15,2022/08/11,2022/08/11,U111182,無線網路基地台分析系統維護1年,臺北榮民總醫院,112臺北市北投區石牌路2段201號,周南辰,(02)28757150分機,公開取得報價單或企劃書,勞務類,最低標,694800,永磐科技股份有限公司,114臺北市內湖區瑞光路478巷18弄20號3樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/11,2022/08/11,CCL1110809,111年度民眾洽公服務空間網路電力佈設汰換暨便民服務設施改善更新案,臺中市中正地政事務所,406臺中市北屯區北平路三段36號,蔡建誼,(04)22372388分機504,公開取得報價單或企劃書,勞務類,參考最有利標精神,300000,惠國科技股份有限公司,406臺中市北屯區長貴街31號1樓,
award_20220801.xml,2022/08/01,2022/08/15,2022/08/11,2022/08/11,U111180,會議型無線網路發射器維護4年,臺北榮民總醫院,112臺北市北投區石牌路2段201號,周南辰,(02)28757150分機,公開取得報價單或企劃書,勞務類,最低標,482000,英特威資訊股份有限公司,105臺北市松山區南京東路4段186號4樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/16,2022/08/16,TD111025,111年汰換網路及資訊設備採購案,臺北市立大學附設實驗國民小學,100臺北市中正區100臺北市中正區公園路29號,阮思昀,(02)23110395分機841,公開取得報價單或企劃書,財物類,最低標,210000,柏可揚實業有限公司,241新北市三重區中正北路512號7樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/16,2022/08/18,SSPS11108,臺中市東勢區新盛國民小學「推動中小學數位學習精進方案-網路檢測設備」採購,臺中市東勢區新盛國民小學,423臺中市東勢區新盛里新盛街342號,李曉玲,(04)25876642分機730,公開取得報價單或企劃書,財物類,參考最有利標精神,830000,禾儀企業有限公司,806高雄市前鎮區復興三路389號5樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/16,2022/08/23,11142410,榮譽校區 B301 教室高架地板及電源、網路設施汰換,國立臺南大學,700臺南市中西區樹林街2段33號,薛   先生,(06)2133111分機424,公開取得報價單或企劃書,財物類,最低標,468000,巧登斯室內裝修工程有限公司,403臺中市西區土庫里忠明南路477號1樓,恆創科技有限公司
award_20220802.xml,2022/08/16,2022/08/31,2022/08/16,2022/08/23,T1113200111,校園入口網站擴充OAUTH驗證及校園行動APP資安驗證,國立臺北科技大學,106臺北市大安區忠孝東路三段一號,劉清津,(02)27712171分機1318,公開取得報價單或企劃書,財物類,最低標,653000,德瑞數位科技股份有限公司,404臺中市北區忠明路424號15樓之2,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/17,2022/08/19,TPD1110718,111年度2.1mm紅外線網路攝影機1批TPD1110718,法務部矯正署臺北看守所,236新北市土城區立德路二號,黃永源,(02)22611711分機324,公開取得報價單或企劃書,財物類,最低標,131200,村井貿易有限公司,231新北市新店區安康路2段241號,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/18,2022/08/23,11109,111年羅浮高中無線網路基地台AP建置財務採購,桃園市立羅浮高級中等學校,336桃園市復興區桃園市復興區羅浮里3鄰18號,悠蘭多又,(03)3825585分機511,公開取得報價單或企劃書,財物類,最低標,391500,旭威電腦資訊有限公司,325桃園市龍潭區龍星里8鄰中正路335號,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/18,2022/09/15,106-4-1007-2,106年租賃支局網路設備(第1期)契約變更增帳,中華郵政股份有限公司,106臺北市大安區金山南路二段五五號,林木春,(02)23921310分機2309,限制性招標(未經公開評選或公開徵求),財物類,最低標,11149992,駿永資訊科技股份有限公司,100臺北市中正區北平東路30號5樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/19,2022/08/25,2A11A630001,A22車站光纖、網路、電話及電力增設採購,桃園大眾捷運股份有限公司,337桃園市大園區領航北路四段251號行政大樓,陳明智,(03)2838888分機88483,公開取得報價單或企劃書,財物類,最低標,695310,蘇羅士科技股份有限公司,106臺北市大安區安和路2段60號7樓,敦陽科技股份有限公司
award_20220802.xml,2022/08/16,2022/08/31,2022/08/22,2022/08/22,111101,111年度Gigabit超高速乙太網路交換器等2項設備採購案,臺北市政府警察局,100臺北市中正區延平南路96號,張益瑋/林伯勉,(02)23313561分機2235/2980,公開取得報價單或企劃書,財物類,最低標,330813,昌達科技股份有限公司,114臺北市內湖區陽光街349號4樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/25,2022/08/26,106-4-1068-1,106年租賃支局網路設備(第2期)(契約變更增帳),中華郵政股份有限公司,106臺北市大安區金山南路2段55號,劉佳憲,(02)23921310分機2303,限制性招標(未經公開評選或公開徵求),財物類,最低標,49248900,駿永資訊科技股份有限公司,100臺北市中正區北平東路30號5樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/25,2022/09/26,B11117,111年度教育網路中心基礎維運計畫設備財物採購,雲林縣斗六市鎮南國民小學,640雲林縣斗六市社口里南揚街60號,陳政偉,(05)6341109分機046,公開取得報價單或企劃書,財物類,參考最有利標精神,788000,大同股份有限公司雲林分公司,640雲林縣斗六市和平路59號,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/29,2022/09/01,1110801,嘉興國小行政網路建置案,高雄市岡山區嘉興國民小學,820高雄市岡山區嘉興里嘉興路322號,楊雅涵,(07)6212414分機49,公開取得報價單或企劃書,財物類,參考最有利標精神,183000,禕品國際有限公司,811高雄市楠梓區後勁西路213號1樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/30,2022/09/02,1221100017,有線暨無線全網段網路分析儀一組,台灣電力股份有限公司苗栗區營業處,360苗栗縣苗栗市為公路236號,楊孟喬(招標)、高哲偉(規範),(037)266911分機512、274,公開取得報價單或企劃書,財物類,最低標,777000,禾儀企業有限公司,806高雄市前鎮區復興三路389號5樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/31,2022/09/12,1091100026,111年度業務單位電腦網路設備汰換計畫採購,台灣電力股份有限公司高雄區營業處,804高雄市鼓山區鼓山二路三十九號,張小萍,(07)5519271分機281,公開取得報價單或企劃書,財物類,最低標,492450,仁通資訊股份有限公司,812高雄市小港區青山街93巷2號,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/16,2022/08/22,D111120,無線網路控制器及軟體維護,國立陽明交通大學,30001新竹市東區大學路1001號,張慧君,(03)5712121分機52106,公開取得報價單或企劃書,勞務類,最低標,688000,擎昊科技股份有限公司,302新竹縣竹北市北崙里縣政九路147號5樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/17,2022/08/25,E111010711-J20,網路資訊機房設備維護保養案,國立高雄科技大學,824高雄市燕巢區大學路1號,江麗玲,(07)6011000分機31391,公開取得報價單或企劃書,勞務類,最低標,750000,聯好實業股份有限公司,813高雄市左營區菜公一路62巷36號1樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/19,2022/08/22,1110856862,台南米其林指南主題網路平台與活動策畫執行勞務採購案,臺南市政府觀光旅遊局,730臺南市新營區民治路36號,陳怡儒,(06)6322231分機8902,公開取得報價單或企劃書,勞務類,參考最有利標精神,780000,好南行銷股份有限公司,709臺南市安南區溪心里本原街2段513巷32號1樓,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/23,2022/09/13,111JOY32,資安跨域整合聯防計畫－Magnet AXIOM 訓練課程（AX200）採購案,內政部警政署刑事警察局,110臺北市信義區忠孝東路四段五五三巷五號,胡僑芯,(02)27650431分機,公開取得報價單或企劃書,勞務類,最低標,140000,鑒真數位有限公司,104臺北市中山區松江路309號11樓之5,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/23,2022/08/31,11112B,都市及運動發展網路宣傳案,高雄市政府新聞局,802高雄市苓雅區四維3路2號2樓,蔡怡甄,(07)3368333分機2557,公開取得報價單或企劃書,勞務類,參考最有利標精神,920000,自由文化事業股份有限公司,114臺北市內湖區瑞光路405號15樓,今日傳媒股份有限公司
award_20220802.xml,2022/08/16,2022/08/31,2022/08/23,2022/09/13,1110804039A,111年辦公室搬遷網路與資訊設備異動及擴充,行政院農業委員會水土保持局,540南投縣南投市中興新村光華路6號,洪鵬智,(049)2394300分機7152,公開取得報價單或企劃書,勞務類,最低標,970000,展昇資訊股份有限公司,408臺中市南屯區公益路二段61號4樓之1,
award_20220802.xml,2022/08/16,2022/08/31,2022/08/25,2022/09/07,1110408003G,111年南投縣政府平面暨網路宣傳採購案,南投縣政府,540南投縣南投市中興路660號,建設處產業發展科-關靜愉,(049)2222106分機1461,公開取得報價單或企劃書,勞務類,參考最有利標精神,950000,中國時報文化事業股份有限公司,108臺北市萬華區艋舺大道303號,合歡多媒體行銷有限公司
award_20220802.xml,2022/08/16,2022/08/31,2022/08/31,2022/08/31,sf11108001,壽豐鄉農會地區特色農產營運場域改善計畫-網路商城進銷存系統,壽豐鄉農會,974花蓮縣壽豐鄉壽豐村壽山路19號,花蓮縣壽豐鄉農會,(03)8656888分機,公開取得報價單或企劃書,勞務類,最低標,190000,財團法人農漁會南區資訊中心附設電子商務部,830高雄市鳳山區忠義里中山西路316號4樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/07,2022/09/13,111da-hu-004,111年度機房電源高架地板部分施作及網路線整線工程,國立大湖高級農工職業學校,364苗栗縣大湖鄉大寮村竹高屋68號,傅傳仁,(037)992216分機404,公開取得報價單或企劃書,工程類,最低標,205800,晉暘科技股份有限公司,403臺中市西區公正里東興路三段126之3號2樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/07,2022/09/14,111E05,屏商校區計網中心電腦教室網路線汰換,國立屏東大學,900屏東縣屏東市民生路4-18號,陳堅賓,(08)7663800分機13410,公開取得報價單或企劃書,工程類,參考最有利標精神,390830,慈暉電腦有限公司,900屏東縣屏東市廣東路428-430號,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/13,2022/10/20,NF111003,南竿航空站增設電信網路案,交通部民用航空局南竿航空站,209連江縣南竿鄉復興村220號,陳高平,(0836)26503分機,公開取得報價單或企劃書,工程類,最低標,984210,崇罡企業社,209連江縣南竿鄉四維村17-1號,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/01,2022/09/01,B111006,雲林縣虎尾國小無線網路設備建置暨視聽教室音響系統設備採購,雲林縣虎尾鎮虎尾國民小學,632雲林縣虎尾鎮明正路88號,林春惠,(05)6322026分機21,公開取得報價單或企劃書,財物類,參考最有利標精神,500000,創勝科技股份有限公司,632雲林縣虎尾鎮西安里長春路36-1號1樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/02,2022/09/02,1110921,車辨系統網路防火牆備援機制建置,國立臺灣大學,106臺北市大安區羅斯福路4段1號（行政大樓採購組）,王佩仙,(02)33662191分機221,公開取得報價單或企劃書,財物類,參考最有利標精神,420000,祐森科技股份有限公司,306新竹縣關西鎮南雄里2鄰博愛路15巷3號6樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/06,2022/09/06,L111080003,111 年無線網路基地台(AP)建置,高雄市私立復華高級中學,802高雄市苓雅區民權一路42號,盧培蓉,(07)3342657分機,公開取得報價單或企劃書,財物類,最低標,330000,允傳科技股份有限公司,813高雄市左營區重愛路221號4樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/06,2022/09/06,E111084,網路交換器2台,國立陽明交通大學,30001新竹市東區大學路1001號,張慧君,(03)5712121分機52106,公開取得電子報價單,財物類,最低標,580000,天鉞科技股份有限公司,114臺北市內湖區行忠路51號3樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/06,2022/09/07,111D34,111年心健科外點辦公室網路系統佈線及網路設備財物採購案,臺中市政府衛生局,420臺中市豐原區中興路136號,游庭瑄,(04)25265394分機5322,公開取得報價單或企劃書,財物類,最低標,525000,中揚資訊股份有限公司,407臺中市西屯區福和里福安五街29號,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/07,2022/09/08,1110019,苗栗縣立苑裡高中高中部新大樓網路設備財物採購案,苗栗縣立苑裡高級中學,358苗栗縣苑裡鎮客庄里一鄰2號,洪温惠,(037)861042分機1652,公開取得報價單或企劃書,財物類,參考最有利標精神,435000,晉暘科技股份有限公司,403臺中市西區公正里東興路三段126之3號2樓,
award_20220901.xml,2022/09/01,2022/09/15,2022/09/07,2022/09/07,1110891,農化館舍光纖模組汰換與網路配置,國立臺灣大學,106臺北市大安區羅斯福路4段1號（行政大樓採購組）,李宜臻,(02)33662191分機204,公開取得報價單或企劃書,財物類,參考最有利標精神,675000,聖佳科技股份有限公司,106臺北市大安區和平東路2段118巷6弄19號1樓,
